24,C,"37,4456853 -7,9184074",2,40,2513.272,1,Olea europaea
25,C,"37,4456861 -7,9183561",2.2,45,3498.945863,1,Olea europaea
26,C,"37,4456174 -7,9182585",1.7,34,1543.463167,1,Olea europaea
27,C,"37,4455754 -7,9183598",2,30,1413.7155,1,Olea europaea
28,C,"37,4455471 -7,9182733",2.3,44,3497.217988,1,Olea europaea
29,C,"37,4455309 -7,9181610",2.3,57,5869.039898,1,Olea europaea
31,C,"37,44553981 -7,9179015",3.6,37,3870.753039,1,Olea europaea
32,C,"37,4453744 -7,9179672",2.7,13,358.3768793,1,Olea europaea
33,C,"37,4453475 -7,9180007",3.7,65,12277.72642,1,Olea europaea
34,C,"37,4453605 -7,9180279",2.3,46,3822.372553,1,Olea europaea
35,C,"37,4453305 -7,9180540",5,75,22089.30469,1,Olea europaea
36,C,"37,44552666 -7,9182880",1.8,8,90.477792,1,Olea europaea
37,C,"37,44552187 -7,9184047",3.7,12,418.459788,1,Olea europaea
38,C,"37,4453821 -7,9184751",2.4,23,997.140666,1,Olea europaea
41,C,"37,4453906 -7,9186267",2.1,50,4123.336875,1,Olea europaea
42,C,"37,4453749 -7,9186542",2.5,14,384.844775,1,Olea europaea
1,D,"37.4448870, -7.9192657",2.1,61,6137.174605,1,Olea europaea
3,D,"37.4449839, -7.9191856",3,34,2723.75853,1,Olea europaea
8,D,"37.4450893, -7.9188389",4.81,62,14521.71703,1,Olea europaea
80,E,"    37.4444126,-7.9180655",4.3,24,1945.272528,1,Olea europaea
5,I,"37.443633,-7.918393",2.3,11,218.5761243,1,Olea europaea
6,I,"37.443630,-7.918382",2.5,13,331.8304438,1,Olea europaea
7,I,"37.443653,-7.918398",13.6,104,115530.0873,1,Olea europaea
76,I,"37.443577,-7.918725",2.77,29,1829.638454,1,Olea europaea
77,I,"37.443709,-7.919018",1.6,3,11.309724,1,Olea europaea
7,M,"37.444722,-7.917200",2.9,30,2049.887475,1,Olea europaea
8,M,"37.444630,-7.917149",2.8,40,3518.5808,1,Olea europaea
9,M,"37.444644,-7.917058",2.5,45,3976.074844,1,Olea europaea
10,M,"37.444572,-7.917046",2.7,50,5301.433125,1,Olea europaea
11,M,"37.444539,-7.917979",2.6,35,2501.491038,1,Olea europaea
12,M,"37.444583,-7.917902",2.3,50,4516.035625,1,Olea europaea
13,M,"37.444540,-7.917803",2.2,37,2365.460191,1,Olea europaea
14,M,"37.444503,-7.917911",2.4,35,2309.06865,1,Olea europaea
15,M,"37.444462,-7.917836",2.35,50,4614.210313,1,Olea europaea
16,M,"37.444482,-7.917641",2.3,25,1129.008906,1,Olea europaea
17,M,"37.444406,-7.917675",2.4,60,6785.8344,1,Olea europaea
18,M,"37.444361,-7.917610",2.5,30,1767.144375,1,Olea europaea
19,M,"37.444320,-7.917523",2.3,30,1625.772825,1,Olea europaea
20,M,"37.444401,-7.917509",2.3,30,1625.772825,1,Olea europaea
21,M,"37.444381,-7.917463",2.2,33,1881.655331,1,Olea europaea
22,M,"37.444341,-7.917383",2.1,35,2020.435069,1,Olea europaea
26,M,"37.444329,-7.917548",3.3,40,4146.8988,1,Olea europaea
27,M,"37.444295,-7.917455",4.3,40,5403.5348,1,Olea europaea
28,M,"37.444074,-7.917021",2.7,20,848.2293,1,Olea europaea
29,M,"37.444051,-7.917958",3.1,11,294.6026023,1,Olea europaea
1,T,"37.443590,-7.916195",2.7,80,13571.6688,1,Olea europaea
2,T,"37.443548,-7.916254",3,20,942.477,1,Olea europaea
3,T,"37.443471,-7.916324",3.3,40,4146.8988,1,Olea europaea
4,T,"37.443481,-7.916364",3.6,40,4523.8896,1,Olea europaea
5,T,"37.443546,-7.916357",3.5,55,8315.396031,1,Olea europaea
7,T,"37.443630,-7.916315",3.2,40,4021.2352,1,Olea europaea
8,T,"37.443677,-7.916363",4.6,35,4425.714913,1,Olea europaea
9,T,"37.443695,-7.916369",4,50,7853.975,1,Olea europaea
10,T,"37.443634,-7.916424",2.4,5,47.12385,1,Olea europaea
11,T,"37.443663,-7.916550",3.8,45,6043.633763,1,Olea europaea
14,T,"37.443740,-7.916518",4.5,66,15395.3618,1,Olea europaea
16,T,"37.443795,-7.916493",4.3,32,3458.262272,1,Olea europaea
17,T,"37.443838,-7.916510",4.5,40,5654.862,1,Olea europaea
18,T,"37.443820,-7.916545",5,53,11030.90789,1,Olea europaea
20,T,"37.443759,-7.916658",5,55,11879.13719,1,Olea europaea
21,T,"37.443769,-7.916635",5.2,60,14702.6412,1,Olea europaea
22,T,"37.443871,-7.916718",5.5,65,18250.67441,1,Olea europaea
23,T,"37.443904,-7.916643",3.2,30,2261.9448,1,Olea europaea
24,T,"37.443969,-7.916646",3.1,30,2191.259025,1,Olea europaea
26,T,"37.444955,-7.916751",5,50,9817.46875,1,Olea europaea
27,T,"37.443880,-7.916806",4.3,50,8443.023125,1,Olea europaea
28,T,"37.443827,-7.916838",4.3,50,8443.023125,1,Olea europaea
30,T,"37.443855,-7.916852",3.3,38,3742.576167,1,Olea europaea
32,T,"37.443903,-7.916022",2.5,47,4337.357694,1,Olea europaea
33,T,"37.443055,-7.916059",4.2,40,5277.8712,1,Olea europaea
34,T,"37.443855,-7.917059",2.5,27,1431.386944,1,Olea europaea
35,T,"37.443900,-7.917146",3.5,58,9247.270165,1,Olea europaea
36,T,"37.443915,-7.917150",4.7,50,9228.420625,1,Olea europaea
37,T,"37.443930,-7.917268",4,43,5808.79991,1,Olea europaea
38,T,"37.443850,-7.917293",4.7,63,14651.04058,1,Olea europaea
39,T,"37.443853,-7.917345",4.8,36,4885.800768,1,Olea europaea
